time,lat,lon,count
2019-08-14 14:04:33,31.8,118.45,1
2019-08-14 14:04:33,32.0,119.2,1
2019-08-14 14:04:33,31.35,118.7,1
2019-08-14 14:04:33,31.2,118.55,2
2019-08-14 14:04:33,31.7,119.2,1
2019-08-14 14:04:33,31.9,118.85,8
2019-08-14 14:04:33,31.9,118.9,4
2019-08-14 14:04:33,31.9,118.8,16
2019-08-14 14:04:33,31.55,118.55,3
2019-08-14 14:04:33,31.95,118.7,75
2019-08-14 14:04:33,31.5,118.55,1
2019-08-14 14:04:33,31.6,118.45,16
2019-08-14 14:04:33,32.1,119.05,2
2019-08-14 14:04:33,32.0,119.15,1
2019-08-14 14:04:33,31.3,118.45,3
2019-08-14 14:04:33,32.35,118.95,2
2019-08-14 14:04:33,32.25,118.85,2
2019-08-14 14:04:33,31.95,118.7,57
2019-08-14 14:04:33,31.25,118.35,36
2019-08-14 14:04:33,31.25,118.8,2
2019-08-14 14:04:33,31.4,118.35,9
2019-08-14 14:04:33,31.4,118.4,2
2019-08-14 14:04:33,32.35,119.2,3
2019-08-14 14:04:33,32.2,118.7,3
2019-08-14 14:04:33,31.9,118.85,2
2019-08-14 14:04:33,32.3,119.0,1
2019-08-14 14:04:33,31.9,118.95,3
2019-08-14 14:04:33,31.95,118.75,29
2019-08-14 14:04:33,31.85,119.1,1
2019-08-14 14:04:33,31.45,118.4,3
2019-08-14 14:04:33,32.05,118.65,10
2019-08-14 14:04:33,32.2,118.8,1
2019-08-14 14:04:33,31.95,119.1,13
2019-08-14 14:04:33,32.35,118.35,1
2019-08-14 14:04:33,32.0,118.35,1
2019-08-14 14:04:33,32.1,118.85,19
2019-08-14 14:04:33,31.9,118.6,2
2019-08-14 14:04:33,32.0,118.75,182
2019-08-14 14:04:33,31.3,118.85,2
2019-08-14 14:04:33,31.7,118.8,1
2019-08-14 14:04:33,32.25,118.75,20
2019-08-14 14:04:33,32.15,118.7,5
2019-08-14 14:04:33,31.9,118.65,53
2019-08-14 14:04:33,31.2,119.2,2
2019-08-14 14:04:33,31.35,118.8,2
2019-08-14 14:04:33,32.0,118.7,264
2019-08-14 14:04:33,32.0,118.65,4
2019-08-14 14:04:33,32.3,118.8,11
2019-08-14 14:04:33,31.3,118.65,1
2019-08-14 14:04:33,31.3,118.3,1
2019-08-14 14:04:33,31.7,118.5,12
2019-08-14 14:04:33,31.7,118.85,1
2019-08-14 14:04:33,31.75,118.85,16
2019-08-14 14:04:33,32.15,119.2,3
2019-08-14 14:04:33,31.9,118.7,3
2019-08-14 14:04:33,31.9,118.65,15
2019-08-14 14:04:33,32.1,118.95,10
2019-08-14 14:04:33,31.7,119.2,3
2019-08-14 14:04:33,32.2,118.6,3
2019-08-14 14:04:33,32.1,119.0,5
2019-08-14 14:04:33,31.35,118.55,2
2019-08-14 14:04:33,32.0,119.25,2
2019-08-14 14:04:33,31.95,118.55,2
2019-08-14 14:04:33,32.35,118.4,1
2019-08-14 14:04:33,32.35,118.35,1
2019-08-14 14:04:33,32.25,118.5,2
2019-08-14 14:04:33,31.7,118.9,2
2019-08-14 14:04:33,31.65,118.35,2
2019-08-14 14:04:33,31.25,119.05,1
2019-08-14 14:04:33,32.1,118.8,14
2019-08-14 14:04:33,31.45,118.3,4
2019-08-14 14:04:33,31.5,118.55,2
2019-08-14 14:04:33,31.85,119.05,1
2019-08-14 14:04:33,31.6,118.45,4
2019-08-14 14:04:33,32.15,118.4,1
2019-08-14 14:04:33,32.05,119.25,3
2019-08-14 14:04:33,31.55,118.8,21
2019-08-14 14:04:33,32.2,118.35,2
2019-08-14 14:04:33,32.15,118.5,3
2019-08-14 14:04:33,31.35,118.65,1
2019-08-14 14:04:33,32.0,118.6,11
2019-08-14 14:04:33,32.2,119.1,2
2019-08-14 14:04:33,32.2,119.05,7
2019-08-14 14:04:33,31.75,118.5,4
2019-08-14 14:04:33,31.75,118.45,4
2019-08-14 14:04:33,31.4,119.1,2
2019-08-14 14:04:33,31.3,118.5,1
2019-08-14 14:04:33,32.1,118.95,6
2019-08-14 14:04:33,32.1,119.0,2
2019-08-14 14:04:33,32.05,118.25,16
2019-08-14 14:04:33,32.0,118.75,128
2019-08-14 14:04:33,32.25,118.55,8
2019-08-14 14:04:33,31.45,118.35,4
2019-08-14 14:04:33,31.9,118.95,3
2019-08-14 14:04:33,31.3,118.85,35
2019-08-14 14:04:33,32.3,119.15,1
2019-08-14 14:04:33,31.7,118.65,1
2019-08-14 14:04:33,32.3,119.2,2
2019-08-14 14:04:33,31.8,118.85,3
2019-08-14 14:04:33,31.3,118.6,2
2019-08-14 14:04:33,31.85,119.05,1
2019-08-14 14:04:33,32.1,118.6,1
2019-08-14 14:04:33,32.3,118.95,2
2019-08-14 14:04:33,31.7,118.85,23
2019-08-14 14:04:33,32.05,118.25,9
2019-08-14 14:04:33,31.8,118.8,16
2019-08-14 14:04:33,31.6,119.0,4
2019-08-14 14:04:33,31.9,118.5,2
2019-08-14 14:04:33,32.15,118.9,2
2019-08-14 14:04:33,31.95,118.8,68
2019-08-14 14:04:33,31.95,118.75,43
2019-08-14 14:04:33,31.95,118.7,45
2019-08-14 14:04:33,32.05,118.9,5
2019-08-14 14:04:33,32.0,118.8,22
2019-08-14 14:04:33,31.4,118.65,4
2019-08-14 14:04:33,32.1,118.7,57
2019-08-14 14:04:33,31.7,118.75,2
2019-08-14 14:04:33,31.7,118.8,1
2019-08-14 14:04:33,31.6,118.25,1
2019-08-14 14:04:33,32.2,119.15,1
2019-08-14 14:04:33,32.25,118.7,2
2019-08-14 14:04:33,32.25,119.15,31
2019-08-14 14:04:33,32.25,118.35,7
2019-08-14 14:04:33,31.8,118.65,4
2019-08-14 14:04:33,31.25,119.0,1
2019-08-14 14:04:33,31.85,118.65,10
2019-08-14 14:04:33,32.15,118.85,12
2019-08-14 14:04:33,32.35,118.9,2
2019-08-14 14:04:33,31.4,118.55,1
2019-08-14 14:04:33,31.65,119.0,6
2019-08-14 14:04:33,31.4,118.7,1
2019-08-14 14:04:33,31.4,118.65,2
2019-08-14 14:04:33,31.35,118.65,2
2019-08-14 14:04:33,32.2,118.75,3
2019-08-14 14:04:33,31.75,119.15,3
2019-08-14 14:04:33,31.65,119.0,21
2019-08-14 14:04:33,32.3,118.55,2
2019-08-14 14:04:33,31.95,118.85,47
2019-08-14 14:04:33,32.15,118.35,2
2019-08-14 14:04:33,31.95,118.9,4
2019-08-14 14:04:33,31.35,118.95,2
2019-08-14 14:04:33,32.05,118.6,120
2019-08-14 14:04:33,32.05,118.95,2
2019-08-14 14:04:33,32.0,118.7,20
2019-08-14 14:04:33,31.25,118.25,10
2019-08-14 14:04:33,32.35,118.85,2
2019-08-14 14:04:33,32.3,119.25,8
2019-08-14 14:04:33,31.4,118.6,2
2019-08-14 14:04:33,31.7,118.45,48
2019-08-14 14:04:33,32.2,119.25,1
2019-08-14 14:04:33,31.65,118.45,3
2019-08-14 14:04:33,32.0,118.8,77
2019-08-14 14:04:33,32.25,118.25,22
2019-08-14 14:04:33,32.25,118.3,31
2019-08-14 14:04:33,31.4,118.6,3
2019-08-14 14:04:33,31.45,119.0,2
2019-08-14 14:04:33,32.0,118.9,32
2019-08-14 14:04:33,32.0,118.85,22
2019-08-14 14:04:33,31.9,118.65,22
2019-08-14 14:04:33,32.05,118.9,5
2019-08-14 14:04:33,31.75,118.85,4
2019-08-14 14:04:33,31.65,119.25,1
2019-08-14 14:04:33,31.25,118.6,2
2019-08-14 14:04:33,31.35,119.25,5
2019-08-14 14:04:33,32.25,119.1,2
2019-08-14 14:04:33,32.1,118.25,8
2019-08-14 14:04:33,32.25,119.05,7
2019-08-14 14:04:33,31.55,118.75,1
2019-08-14 14:04:33,32.35,118.8,1
2019-08-14 14:04:33,32.1,118.5,1
2019-08-14 14:04:33,31.95,118.75,86
2019-08-14 14:04:33,31.95,118.8,3
2019-08-14 14:04:33,31.75,119.0,2
2019-08-14 14:04:33,31.4,118.7,2
2019-08-14 14:04:33,32.2,118.8,2
2019-08-14 14:04:33,32.05,118.8,22
2019-08-14 14:04:33,32.0,118.85,57
2019-08-14 14:04:33,32.15,118.75,1
2019-08-14 14:04:33,32.25,118.6,1
2019-08-14 14:04:33,31.4,118.5,1
2019-08-14 14:04:33,32.1,118.85,16
2019-08-14 14:04:33,31.9,118.6,3
2019-08-14 14:04:33,31.3,118.25,1
2019-08-14 14:04:33,32.3,118.45,1
2019-08-14 14:04:33,31.7,118.95,9
2019-08-14 14:04:33,32.15,118.35,3
2019-08-14 14:04:33,32.1,118.95,39
2019-08-14 14:04:33,31.65,118.55,1
2019-08-14 14:04:33,32.1,118.8,32
2019-08-14 14:04:33,31.65,119.0,12
2019-08-14 14:04:33,31.7,118.3,6
2019-08-14 14:04:33,31.25,118.25,3
2019-08-14 14:04:33,31.8,119.0,5
2019-08-14 14:04:33,32.25,119.1,2
2019-08-14 14:04:33,31.6,118.55,1
2019-08-14 14:04:33,31.6,118.7,2
2019-08-14 14:04:33,32.25,119.1,31
2019-08-14 14:04:33,31.3,118.4,6
2019-08-14 14:04:33,31.4,118.3,2
2019-08-14 14:04:33,31.4,118.25,3
