time,lat,lon,count
2019-08-14 12:46:17,31.75,119.2,2
2019-08-14 12:46:17,31.75,119.15,1
2019-08-14 12:46:17,31.65,119.0,14
2019-08-14 12:46:17,32.15,118.8,4
2019-08-14 12:46:17,31.45,118.65,2
2019-08-14 12:46:17,31.95,118.85,51
2019-08-14 12:46:17,32.05,118.7,33
2019-08-14 12:46:17,32.05,118.65,8
2019-08-14 12:46:17,32.15,118.8,6
2019-08-14 12:46:17,31.55,118.75,2
2019-08-14 12:46:17,31.8,118.65,1
2019-08-14 12:46:17,32.2,118.95,3
2019-08-14 12:46:17,32.05,118.9,5
2019-08-14 12:46:17,32.05,118.85,10
2019-08-14 12:46:17,32.2,118.75,16
2019-08-14 12:46:17,31.75,118.3,1
2019-08-14 12:46:17,31.75,119.1,2
2019-08-14 12:46:17,31.55,118.45,3
2019-08-14 12:46:17,31.55,119.25,3
2019-08-14 12:46:17,31.65,118.45,24
2019-08-14 12:46:17,31.65,118.5,14
2019-08-14 12:46:17,31.95,118.75,49
2019-08-14 12:46:17,31.95,118.8,103
2019-08-14 12:46:17,31.75,119.2,8
2019-08-14 12:46:17,31.25,118.35,14
2019-08-14 12:46:17,32.35,119.1,1
2019-08-14 12:46:17,31.7,118.3,11
2019-08-14 12:46:17,31.35,118.55,5
2019-08-14 12:46:17,31.6,119.0,13
2019-08-14 12:46:17,31.8,119.1,3
2019-08-14 12:46:17,31.25,118.4,2
2019-08-14 12:46:17,32.3,118.8,67
2019-08-14 12:46:17,31.95,119.0,3
2019-08-14 12:46:17,32.05,118.6,45
2019-08-14 12:46:17,31.45,118.75,1
2019-08-14 12:46:17,31.35,118.45,20
2019-08-14 12:46:17,31.35,118.45,4
2019-08-14 12:46:17,32.0,118.65,1
